,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Hardware Number,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230506166,09/02/2023 02:39:33 a. m.,323.33s,1,Failed,Rotary Switch Test,0.176483,23.7138179,5.01786017,3.31888805,1.34753352,1.27680948,23.7153241,2.79666857,Passed,400311901,Passed,014501,0288FFEA801C0B2F9C4CFFEE,0289FFEC802B0B339C51FFEB,028AFFEA80270B319C4DFFEE,028BFFDB80020B1D9C4D0001,028CFFDE801E0B209C4CFFFF,028DFFE2801A0B249C4DFFF8,028EFFDF80150B219C4DFFFE,028FFFE4801B0B259C4DFFF9,0290FFE180270B249C4EFFFB,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BD0017571D00139C56000F26FE,02929C40,Passed,Passed,2500.01436,0286D98D776C0B626E3400038A180003,Passed,02876E35000B,Passed,36134,60645,30719,71119,45617,55515,64735,63858,20087,39512,11044,50377,62663,23.8571943,23.8573537,23.8573313,23.8594609,23.8594696,23.8596704,23.8595543,23.8596312,23.8595643,23.8568602,23.8581701,23.860853,23.8609555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195905949,0.19474365,0.197016422,0.21326759,0.215011569,0.198364231,0.239857554,0.237112565,0.238619976,0.21561212,0.235571493,0.213038839,0.233978215,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,9999,10000,10000,10000,10000,10000,10.07,0.01,10.01,0.00,80.00,10.00,10.01,9977,10.01,10002,Passed,Passed,9.99,0.01,Passed,22692,51936,30480,27649,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230506122,09/02/2023 02:54:28 a. m.,560.60s,1,Passed,,0.177139,23.8419152,5.02531239,3.33127251,1.35044616,1.27069263,23.8434305,2.0185341,Passed,400311901,Passed,014501,0288FFEF80020B2B9C58FFEB,0289FFEF80030B2C9C59FFED,028AFFEF7FFF0B2A9C57FFED,028BFFDF7FF20B1B9C58FFFE,028CFFDF7FF50B199C57FFFF,028DFFE27FF60B1E9C57FFFB,028EFFE17FF70B1D9C55FFFE,028FFFE67FF80B1F9C57FFFA,0290FFE47FFD0B1D9C57FFFB,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E00019574E00159C5D00152706,02929C49,Passed,Passed,2500.54509,0286DAA478060B726E2300028A050003,Passed,02876E4A0008,Passed,37466,56538,31189,66104,45905,54287,69019,68131,18651,43281,9454,56121,70318,23.8467233,23.8466534,23.8472783,23.8493759,23.8492394,23.84943,23.8491989,23.8490503,23.8491085,23.8462747,23.8477112,23.8499436,23.85003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153919267,0.158226868,0.166763596,0.184916451,0.192979185,0.194522021,0.224446568,0.217868827,0.227988324,0.211299328,0.220958339,0.204059626,0.206041556,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10001,10000,10000,10000,10000,10001,10000,10.09,0.01,10.06,0.00,80.00,10.00,10.01,9991,10.01,10022,Passed,Passed,10.01,0.01,Passed,24046,53861,31189,25624,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.6598,Passed,Passed,Passed,00:12:EA:11:06:C2,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230506166,09/02/2023 02:55:02 a. m.,504.55s,2,Failed,Rotary Switch Test,0.173111,23.7193861,5.01835874,3.31847379,1.34797286,1.27710026,23.719191,2.00964219,Passed,400311901,Passed,014501,0288FFDE80200B339C4DFFEA,0289FFE8802C0B369C50FFEE,028AFFE980290B349C4DFFEF,028BFFDC80030B1C9C4B0006,028CFFDE801C0B209C4B0006,028DFFE1801D0B249C4DFFFE,028EFFE0801B0B249C4B0001,028FFFE2801D0B239C450007,0290FFE280270B249C490003,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BE0017571C00119C5800132703,02929C43,Passed,Passed,2500.19526,0286D98877630B626E2F00038A150002,Passed,02876E310009,Passed,67673,58878,64781,62379,67101,51633,63119,57643,61285,67773,73761,32757,20284,23.8762013,23.8763648,23.8765705,23.8784113,23.8783852,23.8785327,23.8785846,23.8786936,23.878876,23.8772268,23.8774164,23.8798486,23.8799244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119377057,0.123116091,0.121858841,0.113991967,0.0920843147,0.0910339148,0.0857883399,0.0798906864,0.079493635,0.0771067874,0.0859485121,0.0814245484,0.0723799851,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9998,9999,9999,9999,9999,9999,10000,10.07,0.01,10.01,0.00,80.00,9.99,10.02,9995,10.01,10006,Passed,Passed,9.99,0.01,Passed,15932,28592,7003,13900,Passed,Passed,Passed,Passed,99999,99999,51415,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230505351,09/02/2023 03:02:30 a. m.,318.51s,1,Failed,Rotary Switch Test,0.180481,23.8644087,5.00681177,3.34315225,1.35342453,1.27444455,23.8659345,2.0023901,Passed,400311901,Passed,014501,0288FFE2800A0B2C9C62FFE9,0289FFE6800A0B2E9C62FFEC,028AFFE3800B0B2C9C5FFFEC,028BFFD57FF80B1C9C60FFFE,028CFFD97FFC0B1C9C5FFFFD,028DFFDF7FFB0B1F9C60FFF8,028EFFDB7FFA0B1D9C60FFFA,028FFFDD7FFF0B219C60FFF8,0290FFDC80000B1D9C5EFFFB,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B60014577D000C9C660011271B,02929C51,Passed,Passed,2501.06213,0286DAFA78430B796E6000028A780002,Passed,02876EDA0008,Passed,39039,56913,30600,73580,45905,58755,66704,62560,19278,43984,12804,46582,61503,23.864053,23.8640905,23.8643028,23.8658909,23.8660749,23.8661576,23.8661142,23.8660467,23.8660971,23.8635815,23.864785,23.8670671,23.8671325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208570023,0.209353797,0.214540414,0.232936933,0.234575381,0.217150219,0.245073908,0.245869706,0.227964649,0.213848063,0.224695552,0.197173473,0.209420152,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9998,9998,9998,9999,9999,9998,9999,9999,10.10,0.01,10.23,0.01,80.00,10.00,10.01,9997,10.01,10011,Passed,Passed,10.02,0.01,Passed,24046,57479,31535,28854,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230506069,09/02/2023 03:09:49 a. m.,320.84s,1,Failed,Rotary Switch Test,0.176987,23.7417827,4.99506811,3.31131799,1.34635122,1.27639843,23.743256,2.02224087,Passed,400311901,Passed,014501,0288FFEB800A0B2C9C03FFEA,0289FFED80080B2E9C04FFEE,028AFFEC800D0B2D9C02FFED,028BFFDF7FF90B1B9C04FFFC,028CFFE17FFB0B1A9C01FFFF,028DFFE67FFA0B1E9BFFFFFD,028EFFE57FF80B1C9C02FFFC,028FFFE57FFB0B1F9BFFFFFE,0290FFE67FFD0B1C9C00FFFF,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D6001756ED00129C08001226EF,02929BF8,Passed,Passed,2495.47033,0286D94E77560B636DE8000289D30002,Passed,02876E120009,Passed,39119,59092,33602,68190,47076,60044,71725,62560,22160,40723,12234,50607,66492,23.8661712,23.866429,23.8665723,23.8684523,23.8686137,23.8685418,23.8686457,23.8685478,23.8685811,23.8657985,23.8668696,23.8696702,23.8696158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255637641,0.261105771,0.262677705,0.280643211,0.290438794,0.277829946,0.315936178,0.318093848,0.305573162,0.292222496,0.302297718,0.283523775,0.294859098,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,9999,9999,9999,9999,9999,9999,9999,9999,10.04,0.01,9.85,0.01,80.00,10.00,10.01,9998,10.01,9994,Passed,Passed,9.98,0.01,Passed,24046,53586,31189,25775,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230505833,09/02/2023 03:18:47 a. m.,318.40s,1,Failed,Rotary Switch Test,0.175171,23.7064049,5.02826381,3.31687678,1.34752984,1.27390312,23.7075734,1.97308267,Passed,400311901,Passed,014501,0288FFE180050B2B9C4DFFEA,0289FFE780000B2C9C4FFFED,028AFFE380020B2B9C4FFFEA,028BFFD67FED0B1A9C4CFFFF,028CFFDA7FF80B1A9C4CFFFD,028DFFE07FF80B1D9C4FFFF6,028EFFDC7FF40B1B9C4DFFFB,028FFFDD7FF70B1F9C4DFFF8,0290FFDD7FFE0B1C9C4DFFFB,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E8001556FB00129C540010270C,02929C3F,Passed,Passed,2499.94401,0286D98A77820B676E4400038A350003,Passed,02876E550009,Passed,37637,59573,32321,72458,47926,53266,67793,63906,16410,39822,13631,43346,51807,23.8631178,23.8634063,23.8634441,23.8653228,23.865568,23.8653234,23.8655627,23.8655507,23.8656479,23.8628515,23.8640852,23.8662551,23.8655326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204768328,0.202365212,0.202756208,0.216697696,0.21562899,0.19761653,0.237957979,0.233020366,0.233391638,0.210127504,0.229002391,0.207443557,0.228443457,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10001,10001,10000,10000,10000,10001,10000,10.03,0.00,10.01,0.00,80.00,10.00,10.01,9993,10.01,10016,Passed,Passed,10.00,0.01,Passed,22692,52361,30359,25471,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230506719,09/02/2023 03:24:21 a. m.,318.29s,1,Failed,Rotary Switch Test,0.175537,23.7916549,4.99459532,3.30943039,1.3526511,1.27327042,23.7928035,2.05433876,Passed,400311901,Passed,014501,0288FFF3803B0B349C3CFFED,0289FFF480310B349C3EFFED,028AFFF380260B309C3EFFEB,028BFFE780150B209C3B0001,028CFFE9800E0B1D9C3CFFFE,028DFFE880190B229C3BFFFB,028EFFE780230B229C3BFFFF,028FFFF080210B269C3AFFFC,0290FFE9802D0B239C3BFFFD,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D40016570600149C4300122707,02929C32,Passed,Passed,2499.1195,0286D94B77340B5C6DE2000389C30003,Passed,02876E34000A,Passed,36766,59751,34711,77746,47769,62196,73489,69870,24046,43668,11044,55261,68112,23.8461945,23.8444647,23.8446243,23.8476808,23.8476049,23.8477297,23.8468931,23.8473419,23.8486824,23.8439728,23.8462426,23.8483942,23.8473625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127217197,0.114892222,0.109940513,0.123170202,0.089101784,0.0782008946,0.115685242,0.101456354,0.106090612,0.0921383439,0.0948064671,0.0994060574,0.118952098,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,9999,9999,9999,9999,9999,9999,9999,10.05,0.01,10.11,0.01,80.00,10.00,10.01,9998,10.01,10008,Passed,Passed,9.96,0.01,Passed,23882,49431,32649,23882,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230505401,09/02/2023 03:49:42 a. m.,504.61s,2,Failed,Rotary Switch Test,0.173645,23.7052399,5.01909891,3.32279388,1.35301255,1.27273985,23.7049452,2.02181447,Passed,400311901,Passed,014501,0288FFEB800B0B2E9BF8FFF3,0289FFEF800A0B2E9BF5FFF6,028AFFF180060B2C9BF1FFF8,028BFFE17FFA0B189BEC0011,028CFFE77FFD0B1C9BF0000A,028DFFE980030B219BEE000A,028EFFE77FF90B1D9BF0000E,028FFFEC80000B1F9BE80012,0290FFE980000B1C9BEC000C,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B4001956F400149BFE001426F8,02929BEF,Passed,Passed,2494.92077,0286DA0077B80B6B6DB10004897B0004,Passed,02876E300009,Passed,63906,52064,59573,47345,59898,47399,65307,57148,50377,53346,72394,36226,19278,23.8685971,23.8686361,23.8689928,23.8708818,23.8710462,23.8713043,23.8712276,23.8712582,23.8715916,23.8697244,23.8700766,23.8724087,23.8725492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900354304,0.0958871552,0.0886042192,0.088632144,0.0800469899,0.0788923755,0.0810631753,0.0798848356,0.0804915259,0.0807733339,0.0940907686,0.08629405,0.0807849419,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9997,9999,9997,9998,9998,9999,9999,9999,10.05,0.01,9.98,0.00,80.00,9.99,10.01,9993,10.01,10009,Passed,Passed,9.99,0.01,Passed,17561,30116,7733,12804,Passed,Passed,Passed,Passed,99999,99999,53900,Passed,0,0,0,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,,
S230506719,09/02/2023 03:50:21 a. m.,555.80s,1,Passed,,0.173035,23.7964884,4.99481678,3.3092252,1.35294409,1.27351407,23.7975667,11.939396,Passed,400311901,Passed,014501,0288FFE9803A0B349C40FFEA,0289FFED80320B359C42FFE9,028AFFEA80260B329C41FFE8,028BFFDC80160B209C40FFFD,028CFFDF800D0B1C9C40FFFC,028DFFE380170B219C40FFFA,028EFFE280230B249C41FFF9,028FFFE3801F0B249C40FFF8,0290FFE3802D0B249C42FFF6,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D30018570300159C4400152702,02929C34,Passed,Passed,2499.23311,0286D93D77380B5C6DE2000289C30002,Passed,02876E370008,Passed,37466,56330,32864,71357,47926,58537,69337,66893,17561,43019,11044,49671,63541,23.8516485,23.8520971,23.8521111,23.8549705,23.8550265,23.8551779,23.8552368,23.8552593,23.8553488,23.8515647,23.8528929,23.8556525,23.8564613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18247254,0.174769344,0.177087029,0.197623443,0.173525531,0.178362604,0.199455618,0.197963112,0.195364235,0.206723389,0.210453974,0.198352511,0.199446844,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,9999,9998,9999,9999,9999,9999,9999,9999,10.05,0.01,10.11,0.00,80.00,10.00,10.01,9994,10.01,10005,Passed,Passed,9.96,0.01,Passed,23716,49138,32431,23549,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3819,Passed,Passed,Passed,00:12:EA:11:06:C3,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230505401,09/02/2023 04:12:17 a. m.,548.61s,2,Passed,,0.171707,23.7105877,5.0185304,3.32257432,1.35324305,1.27300673,23.7101852,2.11379415,Passed,400311901,Passed,014501,0288FFDC80030B2C9BFCFFF1,0289FFE580010B2D9BFBFFF0,028AFFE680000B2B9BF9FFF4,028BFFD87FF00B189BF60009,028CFFDC7FF40B1B9BF3000C,028DFFDF7FF90B209BF60002,028EFFDD7FF20B1C9BF80005,028FFFE07FF80B1E9BF70002,0290FFDE7FF90B1C9BF70005,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B6001B56F600169C00001A26F6,02929BEF,Passed,Passed,2494.91959,0286D9F477B30B6B6DB50003898B0002,Passed,02876E340008,Passed,67430,55980,62560,51936,64595,50653,67753,57413,55767,57248,73911,34214,19686,23.8783962,23.8783268,23.8784287,23.8804336,23.8806611,23.8805741,23.8808066,23.8807894,23.880932,23.8793797,23.8792876,23.8819859,23.8816261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112711771,0.122790828,0.125256227,0.125453251,0.112612778,0.117258807,0.116780765,0.114081949,0.120236794,0.126332152,0.138856665,0.124662498,0.125092057,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10000,10000,10000,10001,10001,10001,10000,10000,10000,10.05,0.01,9.98,0.00,80.00,9.99,10.01,9998,10.01,10008,Passed,Passed,9.99,0.01,Passed,17783,29869,7733,12804,Passed,Passed,Passed,Passed,99999,99999,54817,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3221,Passed,Passed,Passed,00:12:EA:11:06:C4,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230506156,09/02/2023 04:15:42 a. m.,753.70s,1,Passed,,0.176163,23.7416184,5.02901931,3.31830271,1.3439031,1.27230943,23.7431833,2.07054912,Passed,400311901,Passed,014501,0288FFD980220B309C8DFFEC,0289FFE0801B0B319C8EFFEE,028AFFDB80340B339C8DFFEE,028BFFCB80190B219C8DFFFF,028CFFD280120B1E9C8CFFFE,028DFFDB80270B269C8BFFFC,028EFFD5801E0B229C8B0000,028FFFD580250B289C8BFFFC,0290FFD680200B229C8AFFFF,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545100016575200129C91001426FD,02929C7B,Passed,Passed,2503.71605,0286D8C777070B5A6E4F00038A3A0003,Passed,02876E5D000A,Passed,37466,55838,36226,66470,47452,57643,63955,62353,14427,43604,13083,44297,57902,23.8695127,23.8695729,23.8697759,23.8716262,23.8717281,23.8715164,23.8716831,23.871577,23.8716901,23.8690904,23.8704245,23.8727496,23.8727873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109548756,0.105010388,0.115925423,0.141886769,0.119182185,0.125980701,0.164102989,0.161672437,0.168141947,0.157498636,0.163495675,0.154259281,0.16262377,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9997,9999,9999,9999,9999,9998,9999,10.06,0.01,9.97,0.00,80.00,10.00,10.03,10000,10.01,10004,Passed,Passed,9.98,0.01,Passed,23716,54440,30956,23210,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3449,Passed,Passed,Passed,00:12:EA:11:06:C5,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
S230506199,09/02/2023 04:26:13 a. m.,553.60s,2,Passed,,0.185135,23.8848161,5.03504189,3.33375443,1.35249461,1.275822,23.8848457,2.02792639,Passed,400311901,Passed,014501,0288FFEA800E0B2E9C34FFF1,0289FFEE800A0B2E9C3AFFF0,028AFFF080000B2B9C36FFF5,028BFFE27FFC0B199C38FFFF,028CFFE67FFD0B1C9C3AFFFA,028DFFE980050B209C37FFFA,028EFFE67FFE0B1E9C360002,028FFFEB80010B1F9C33FFFE,0290FFE77FFC0B1B9C300003,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D50016573300119C400010271A,02929C2D,Passed,Passed,2498.79949,0286DA6677F60B726E00000389E80003,Passed,02876E110009,Passed,66683,53900,65194,64781,68791,59153,71741,57902,65951,70122,74616,33911,21430,23.8720973,23.8724545,23.8724208,23.873977,23.8743651,23.8744226,23.8746024,23.8743782,23.8746384,23.8731922,23.8731724,23.8756155,23.8758767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15850826,0.178711102,0.177070659,0.178141329,0.162407305,0.169985774,0.171736786,0.181737128,0.175237699,0.188224015,0.197334601,0.169722175,0.180963713,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9995,9997,9998,9997,9998,9997,9998,9998,9998,10.07,0.01,10.11,0.02,80.00,9.99,10.01,9992,10.01,10009,Passed,Passed,10.01,0.01,Passed,17783,31535,7733,13359,Passed,Passed,Passed,Passed,99999,99999,53466,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9856,Passed,Passed,Passed,00:12:EA:11:06:C6,Passed,Passed,Passed,Passed,25, 87c148ecaab8466b25aa4cfbe78021c3, 87c148ecaab8466b25aa4cfbe78021c3, 97f8019342fa6278231d72febcddde73, 97f8019342fa6278231d72febcddde73, c22acc2e347bf98880465b6f70fb0321, 50303bf26e60d9011cb5cf713e941182,Passed,Passed
